id,scenario,repetition,seed,middle,variation,step,starting,budget,completed,status,reason,invariant_failures,replay_mismatches,seconds,nonfinite,bounds,membership,duplicate,stage,measurements,fit,direction,pause_reason,boundary
706,142,1,202751141,1.5,0.5,0.1,2,0,20,complete,,0,0,0.3764121,0,0,0,0,0,0,0,0,0,0
710,142,5,202751145,1.5,0.5,0.1,2,0,20,complete,,0,0,0.4782074,0,0,0,0,0,0,0,0,0,0
714,143,4,202752144,5,0.5,0.1,2,0,20,complete,,0,0,0.5373717,0,0,0,0,0,0,0,0,0,0
718,144,3,202753143,8.5,0.5,0.1,2,0,20,complete,,0,0,0.5417121,0,0,0,0,0,0,0,0,0,0
722,145,2,202754142,1.5,1,0.1,2,0,20,complete,,0,0,0.5501143,0,0,0,0,0,0,0,0,0,0
726,146,1,202755141,5,1,0.1,2,0,20,complete,,0,0,0.5697694,0,0,0,0,0,0,0,0,0,0
730,146,5,202755145,5,1,0.1,2,0,20,complete,,0,0,0.5264191,0,0,0,0,0,0,0,0,0,0
734,147,4,202756144,8.5,1,0.1,2,0,20,complete,,0,0,0.482983,0,0,0,0,0,0,0,0,0,0
738,148,3,202757143,1.5,1.5,0.1,2,0,20,complete,,0,0,0.3965725,0,0,0,0,0,0,0,0,0,0
742,149,2,202758142,5,1.5,0.1,2,0,20,complete,,0,0,0.4280087,0,0,0,0,0,0,0,0,0,0
746,150,1,202759141,8.5,1.5,0.1,2,0,20,complete,,0,0,0.5225865,0,0,0,0,0,0,0,0,0,0
750,150,5,202759145,8.5,1.5,0.1,2,0,20,complete,,0,0,0.5259601,0,0,0,0,0,0,0,0,0,0
754,151,4,202760144,1.5,0.15,0.15,2,0,20,complete,,0,0,0.0280311,0,0,0,0,0,0,0,0,0,0
758,152,3,202761143,5,0.15,0.15,2,0,20,complete,,0,0,0.503965,0,0,0,0,0,0,0,0,0,0
762,153,2,202762142,8.5,0.15,0.15,2,0,20,complete,,0,0,0.0267922,0,0,0,0,0,0,0,0,0,0
766,154,1,202763141,1.5,0.25,0.15,2,0,20,complete,,0,0,0.022061,0,0,0,0,0,0,0,0,0,0
770,154,5,202763145,1.5,0.25,0.15,2,0,20,complete,,0,0,0.3514815,0,0,0,0,0,0,0,0,0,0
774,155,4,202764144,5,0.25,0.15,2,0,20,complete,,0,0,0.4087418,0,0,0,0,0,0,0,0,0,0
778,156,3,202765143,8.5,0.25,0.15,2,0,20,complete,,0,0,0.0276426,0,0,0,0,0,0,0,0,0,0
782,157,2,202766142,1.5,0.5,0.15,2,0,20,complete,,0,0,0.0303293,0,0,0,0,0,0,0,0,0,0
786,158,1,202767141,5,0.5,0.15,2,0,20,complete,,0,0,0.4157011,0,0,0,0,0,0,0,0,0,0
790,158,5,202767145,5,0.5,0.15,2,0,20,complete,,0,0,0.4683549,0,0,0,0,0,0,0,0,0,0
794,159,4,202768144,8.5,0.5,0.15,2,0,20,complete,,0,0,0.498148,0,0,0,0,0,0,0,0,0,0
798,160,3,202769143,1.5,1,0.15,2,0,20,complete,,0,0,0.4775743,0,0,0,0,0,0,0,0,0,0
