budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,execution_mode,scenario_shard_index,scenario_shard_count,seed,repeated_setting_rate,nonfinite_fit_rate
20,0.5,0.1,0,0.015,5,0.00670820393249937,0,0,300,0.996666666666667,0.996666666666667,0,0.00992841720808343,0.174711732825998,-0.102665764106832,0.208112880118267,0.00529591449991486,0,6.62666666666667,3.34333333333333,process-shard,2,4,20260912,0.331333333333333,0.00333333333333297
20,0.5,0.1,0,0.015,5,0.00670820393249937,0.25,0.025,300,0.99,0.99,0,0.0128540794020009,0.176513401576865,-0.0862689494637134,0.205882808335319,0.00529591449991485,0.0198814403541936,6.49333333333333,3.45666666666667,process-shard,1,4,20260912,0.324666666666666,0.01
20,0.5,0.1,0,0.015,5,0.00670820393249937,0.5,0.05,300,0.986666666666667,0.986666666666667,0,0.00629319204956611,0.17840350883949,-0.0973601274760795,0.213994253337836,0.00529591449991487,0.0397628807083872,6.80333333333333,3.78,process-shard,4,4,20260912,0.340166666666667,0.013333333333333
20,0.5,0.1,0,0.03,4,0.015,0,0,300,0.986666666666667,0.986666666666667,0,-0.0136031504001424,0.174137656354199,-0.101687242213248,0.20931063878226,0.0120070436790055,0,6.3,3.43,process-shard,3,4,20260912,0.315,0.013333333333333
20,0.5,0.1,0,0.03,4,0.015,0.25,0.025,300,0.996666666666667,0.996666666666667,0,-0.020128406856129,0.172070373004524,-0.104531185362534,0.216475498603616,0.0120070436790054,0.0196124256438548,6.58666666666667,3.20666666666667,process-shard,2,4,20260912,0.329333333333333,0.00333333333333297
20,0.5,0.1,0,0.03,4,0.015,0.5,0.05,300,0.99,0.993333333333333,0,-0.0183271429386108,0.18477773246357,-0.0902219389168542,0.211789820013197,0.0120070436790055,0.039218151297091,6.50333333333333,3.15,process-shard,1,4,20260912,0.325166666666666,0.01
20,0.5,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.99,0.99,0,-0.00223451592975851,0.176320553754048,-0.0790343993112104,0.199958437224622,0.0108299143985716,0,6.10333333333333,3.02,process-shard,4,4,20260912,0.305166666666666,0.01
20,0.5,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.996666666666667,0.996666666666667,0,0.00549086890732246,0.180912090030787,-0.0919056590514512,0.208222030753837,0.0108299143985716,0.0197276724905301,6.39333333333333,3.19333333333333,process-shard,3,4,20260912,0.319666666666666,0.00333333333333297
20,0.5,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.996666666666667,0.993333333333333,0.00333333333333333,0.000696491673830394,0.188318476721539,-0.107572171308605,0.22196679435204,0.0108299143985716,0.0394638622034335,6.90666666666667,3.79,process-shard,2,4,20260912,0.345333333333333,0.00333333333333297
20,0.5,0.1,1,0.015,4,0.0075,0,0,300,0.99,0.99,0,-0.00867032266809918,0.172010297612735,-0.0676295275216414,0.197832927082128,0.00598625192609037,0,6.19,3.21333333333333,process-shard,2,4,20260912,0.3095,0.01
20,0.5,0.1,1,0.015,4,0.0075,0.25,0.025,300,0.986666666666667,0.986666666666667,0,-0.00608827164967297,0.168372434764548,-0.083366904148768,0.203152253327765,0.00598625192609037,0.019736670718705,6.39333333333333,3.25333333333333,process-shard,1,4,20260912,0.319666666666666,0.013333333333333
20,0.5,0.1,1,0.015,4,0.0075,0.5,0.05,300,0.99,0.99,0,-0.00901612563074758,0.159517076347647,-0.0687378278845587,0.209984504449041,0.00598625192609038,0.0394879458567777,6.44666666666667,3.45666666666667,process-shard,4,4,20260912,0.322333333333333,0.01
20,0.5,0.1,1,0.015,5,0.00670820393249937,0,0,300,0.986666666666667,0.986666666666667,0,0.00790979133967244,0.17400800024973,-0.100693912022034,0.206987728794201,0.00529591449991486,0,6.64,3.35333333333333,process-shard,3,4,20260912,0.332,0.013333333333333
20,0.5,0.1,1,0.015,5,0.00670820393249937,0.25,0.025,300,0.986666666666667,0.986666666666667,0,0.0149693430612577,0.179964162839354,-0.0864513742419686,0.206652809549187,0.00529591449991485,0.0198814403541936,6.52333333333333,3.49333333333333,process-shard,2,4,20260912,0.326166666666666,0.013333333333333
20,0.5,0.1,1,0.015,5,0.00670820393249937,0.5,0.05,300,0.993333333333333,0.993333333333333,0,0.00833720240982423,0.185043052958536,-0.0977219079866546,0.213155165914905,0.00529591449991487,0.0397628807083872,6.79666666666667,3.77,process-shard,1,4,20260912,0.339833333333334,0.00666666666666704
20,0.5,0.1,1,0.03,4,0.015,0,0,300,0.97,0.97,0,-0.0146309837910097,0.174990767293207,-0.0978049305068785,0.206618541552099,0.0120070436790055,0,6.33333333333333,3.47,process-shard,4,4,20260912,0.316666666666667,0.03
20,0.5,0.1,1,0.03,4,0.015,0.25,0.025,300,0.993333333333333,0.993333333333333,0,-0.0204619555138438,0.172357793255213,-0.10378324524383,0.215985303763135,0.0120070436790054,0.0196124256438548,6.58666666666667,3.20666666666667,process-shard,3,4,20260912,0.329333333333333,0.00666666666666704
20,0.5,0.1,1,0.03,4,0.015,0.5,0.05,300,0.983333333333333,0.986666666666667,0,-0.0199073660425492,0.184552976971367,-0.0890216805252848,0.211361398029444,0.0120070436790054,0.039218151297091,6.52,3.17,process-shard,2,4,20260912,0.326,0.0166666666666671
20,0.5,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.986666666666667,0.986666666666667,0,-0.00255673881373848,0.176398494662894,-0.0780547099138317,0.199213242111336,0.0108299143985716,0,6.11333333333333,3.03,process-shard,1,4,20260912,0.305666666666666,0.013333333333333
20,0.5,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,0.983333333333333,0.983333333333333,0,0.00308103264752844,0.180310144962214,-0.0893029307234837,0.206722202333897,0.0108299143985716,0.0197276724905301,6.41666666666667,3.22666666666667,process-shard,4,4,20260912,0.320833333333333,0.0166666666666671
20,0.5,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.98,0.976666666666667,0.00333333333333333,-0.00198982097598424,0.183622693878595,-0.10573897545676,0.221719657847723,0.0108299143985716,0.0394638622034335,6.94333333333333,3.82666666666667,process-shard,3,4,20260912,0.347166666666667,0.02
20,0.5,0.1,2,0.015,4,0.0075,0,0,300,0.993333333333333,0.993333333333333,0,-0.00703179693915646,0.171158085510201,-0.0687610550380491,0.198593807036149,0.00598625192609037,0,6.18666666666667,3.22666666666667,process-shard,3,4,20260912,0.309333333333334,0.00666666666666704
20,0.5,0.1,2,0.015,4,0.0075,0.25,0.025,300,0.993333333333333,0.993333333333333,0,-0.00758692110954602,0.167661002919457,-0.0847904742695891,0.204182400433559,0.00598625192609037,0.019736670718705,6.36666666666667,3.23666666666667,process-shard,2,4,20260912,0.318333333333333,0.00666666666666704
20,0.5,0.1,2,0.015,4,0.0075,0.5,0.05,300,0.986666666666667,0.986666666666667,0,-0.0104432421540295,0.160313546439658,-0.0704566131648563,0.209608006163227,0.00598625192609037,0.0394879458567777,6.47333333333333,3.51,process-shard,1,4,20260912,0.323666666666666,0.013333333333333
20,0.5,0.1,2,0.015,5,0.00670820393249937,0,0,300,0.993333333333333,0.993333333333333,0,0.0113974666434224,0.176254187285978,-0.101170923954721,0.206332224241683,0.00529591449991486,0,6.62,3.33,process-shard,4,4,20260912,0.331,0.00666666666666704
20,0.5,0.1,2,0.015,5,0.00670820393249937,0.25,0.025,300,0.983333333333333,0.983333333333333,0,0.0129129061049033,0.178335686170936,-0.0844872125217154,0.204504108719254,0.00529591449991485,0.0198814403541936,6.53333333333333,3.50333333333333,process-shard,3,4,20260912,0.326666666666666,0.0166666666666671
20,0.5,0.1,2,0.015,5,0.00670820393249937,0.5,0.05,300,0.976666666666667,0.976666666666667,0,0.00815962550662182,0.175187935129063,-0.0976915628856071,0.215194849435696,0.00529591449991487,0.0397628807083872,6.86333333333333,3.87333333333333,process-shard,2,4,20260912,0.343166666666667,0.023333333333333
20,0.5,0.1,2,0.03,4,0.015,0,0,300,0.993333333333333,0.993333333333333,0,-0.0156568038000677,0.17640857039088,-0.101082365672488,0.207911418103744,0.0120070436790055,0,6.27333333333333,3.37666666666667,process-shard,1,4,20260912,0.313666666666666,0.00666666666666704
20,0.5,0.1,2,0.03,4,0.015,0.25,0.025,300,0.993333333333333,0.993333333333333,0,-0.0194359837336423,0.170850516330142,-0.106629726189667,0.219167669479081,0.0120070436790055,0.0196124256438548,6.62333333333333,3.29,process-shard,4,4,20260912,0.331166666666666,0.00666666666666704
20,0.5,0.1,2,0.03,4,0.015,0.5,0.05,300,0.993333333333333,0.993333333333333,0,-0.0212892891761067,0.18569246137356,-0.0902019336294712,0.210847922546783,0.0120070436790054,0.039218151297091,6.51666666666667,3.18,process-shard,3,4,20260912,0.325833333333334,0.00666666666666704
20,0.5,0.1,2,0.03,5,0.0134164078649987,0,0,300,0.996666666666667,0.996666666666667,0,-0.00203407408985093,0.174655708272267,-0.0828828683240636,0.202846730617372,0.0108299143985716,0,6.07,2.99,process-shard,2,4,20260912,0.3035,0.00333333333333297
20,0.5,0.1,2,0.03,5,0.0134164078649987,0.25,0.025,300,0.993333333333333,0.993333333333333,0,0.00123050554898321,0.180552188995365,-0.0916090889432379,0.207930058149339,0.0108299143985716,0.0197276724905301,6.41666666666667,3.25666666666667,process-shard,1,4,20260912,0.320833333333333,0.00666666666666704
20,0.5,0.1,2,0.03,5,0.0134164078649987,0.5,0.05,300,0.996666666666667,0.993333333333333,0.00333333333333333,0.000632917644787591,0.183998279463088,-0.105360223951186,0.21984385351933,0.0108299143985716,0.0394638622034335,6.86666666666667,3.76,process-shard,4,4,20260912,0.343333333333333,0.00333333333333297
50,0.1,0.05,0,0.015,4,0.0075,0,0,300,0.99,0.99,0,0.000961106884942749,0.0255151774051012,-0.00385001852650145,0.0240081602945702,0.00605745536729297,0,35.8833333333333,5.10666666666667,process-shard,1,4,20260912,0.717666666666666,0.01
50,0.1,0.05,0,0.015,4,0.0075,0.25,0.0125,300,0.98,0.98,0,0.00118450004521937,0.0244437036161313,-0.00487134261968132,0.0254778994809208,0.00605745536729297,0.00990864090271361,36.3666666666667,5.52333333333333,process-shard,4,4,20260912,0.727333333333334,0.02
50,0.1,0.05,0,0.015,4,0.0075,0.5,0.025,300,0.97,0.97,0,0.000880105548024472,0.026272124795406,-0.00706826581017772,0.024079972340805,0.00605745536729297,0.0198172818054272,36.7033333333333,6.11,process-shard,3,4,20260912,0.734066666666666,0.03
50,0.1,0.05,0,0.015,5,0.00670820393249937,0,0,300,0.973333333333333,0.973333333333333,0,0.000652937973506509,0.0257975657943308,-0.00384060387636601,0.0231647999333022,0.00538249690382404,0,36.1466666666667,5.86666666666667,process-shard,2,4,20260912,0.722933333333334,0.0266666666666669
50,0.1,0.05,0,0.015,5,0.00670820393249937,0.25,0.0125,300,0.983333333333333,0.983333333333333,0,-0.00103610169715488,0.0241394055263486,-0.00883750814113097,0.0251006342309984,0.00538249690382404,0.00997254634452857,36.4,5.39,process-shard,1,4,20260912,0.728,0.0166666666666671
50,0.1,0.05,0,0.015,5,0.00670820393249937,0.5,0.025,300,0.98,0.98,0,-0.00102463128607294,0.0224488004600895,-0.00909745050057207,0.0261203543395952,0.00538249690382404,0.0199450926890571,36.8833333333333,6.18,process-shard,4,4,20260912,0.737666666666666,0.02
50,0.1,0.05,0,0.03,4,0.015,0,0,300,0.996666666666667,0.996666666666667,0,-0.00034825943927791,0.0250675998209982,-0.00522193188866394,0.0216112189122341,0.0121332484257194,0,36.3366666666667,5.55333333333333,process-shard,3,4,20260912,0.726733333333334,0.00333333333333297
50,0.1,0.05,0,0.03,4,0.015,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,0.000435268661807328,0.0257260923504699,-0.00386295554803337,0.0213798032952464,0.0121332484257194,0.00984996184638895,36.41,5.83666666666667,process-shard,2,4,20260912,0.7282,0.00333333333333297
50,0.1,0.05,0,0.03,4,0.015,0.5,0.025,300,0.99,0.99,0,-0.000510679499735466,0.0248773829692462,-0.00645590057290722,0.0258224476077137,0.0121332484257194,0.0196999236927779,36.8033333333333,6.23666666666667,process-shard,1,4,20260912,0.736066666666666,0.01
50,0.1,0.05,0,0.03,5,0.0134164078649987,0,0,300,0.99,0.99,0,0.000838759284858788,0.0265787912402556,-0.00655057486188127,0.0250302025664241,0.0106584333500373,0,36.12,5.88,process-shard,4,4,20260912,0.7224,0.01
50,0.1,0.05,0,0.03,5,0.0134164078649987,0.25,0.0125,300,0.983333333333333,0.983333333333333,0,0.000113353570108489,0.0243621707426726,-0.00743760425510735,0.0240453604178387,0.0106584333500373,0.0100244534526697,36.18,5.63333333333333,process-shard,3,4,20260912,0.7236,0.0166666666666671
50,0.1,0.05,0,0.03,5,0.0134164078649987,0.5,0.025,300,0.983333333333333,0.983333333333333,0,0.000130690164865733,0.0255203989574626,-0.00388731529633508,0.0246365858141844,0.0106584333500373,0.0200489069053394,36.56,6.00333333333333,process-shard,2,4,20260912,0.7312,0.0166666666666671
50,0.1,0.05,1,0.015,4,0.0075,0,0,300,0.99,0.99,0,0.000918603177858633,0.0259027102552002,-0.00374525553951142,0.0239629531876511,0.00605745536729297,0,35.89,5.17333333333333,process-shard,2,4,20260912,0.7178,0.01
50,0.1,0.05,1,0.015,4,0.0075,0.25,0.0125,300,0.99,0.99,0,0.000889061842134967,0.024432506415888,-0.00497844835544844,0.0257307280552539,0.00605745536729297,0.00990864090271361,36.3133333333333,5.29,process-shard,1,4,20260912,0.726266666666666,0.01
50,0.1,0.05,1,0.015,4,0.0075,0.5,0.025,300,0.97,0.97,0,0.0012238384006154,0.024044107731637,-0.00736036122097131,0.023682895329861,0.00605745536729297,0.0198172818054272,36.6966666666667,6.08333333333333,process-shard,4,4,20260912,0.733933333333334,0.03
50,0.1,0.05,1,0.015,5,0.00670820393249937,0,0,300,0.983333333333333,0.983333333333333,0,0.000814935190543297,0.0259325361598583,-0.00417140661212239,0.0234868440764918,0.00538249690382404,0,36.11,5.84666666666667,process-shard,3,4,20260912,0.7222,0.0166666666666671
50,0.1,0.05,1,0.015,5,0.00670820393249937,0.25,0.0125,300,0.98,0.98,0,-0.00152228844247703,0.0245076212407432,-0.00870024566066564,0.0248346431481664,0.00538249690382404,0.00997254634452857,36.4066666666667,5.54666666666667,process-shard,2,4,20260912,0.728133333333334,0.02
50,0.1,0.05,1,0.015,5,0.00670820393249937,0.5,0.025,300,0.976666666666667,0.976666666666667,0,-0.0012229348364137,0.0230307724352481,-0.00905399580667177,0.0259634808192121,0.00538249690382404,0.0199450926890571,36.9133333333333,6.34666666666667,process-shard,1,4,20260912,0.738266666666666,0.023333333333333
50,0.1,0.05,1,0.03,4,0.015,0,0,300,1,1,0,-0.000398459184739067,0.0250831622385365,-0.0053581150062424,0.0219709439018854,0.0121332484257194,0,36.33,5.64666666666667,process-shard,4,4,20260912,0.7266,0
50,0.1,0.05,1,0.03,4,0.015,0.25,0.0125,300,0.986666666666667,0.986666666666667,0,0.000199308296498142,0.0258322177896323,-0.00392612169155422,0.0214368544836924,0.0121332484257194,0.00984996184638895,36.46,6.20666666666667,process-shard,3,4,20260912,0.7292,0.013333333333333
50,0.1,0.05,1,0.03,4,0.015,0.5,0.025,300,0.983333333333333,0.983333333333333,0,-0.000215698741261337,0.0248020206140431,-0.00622316929226203,0.0254902234848481,0.0121332484257194,0.0196999236927779,36.8266666666667,6.53,process-shard,2,4,20260912,0.736533333333334,0.0166666666666671
50,0.1,0.05,1,0.03,5,0.0134164078649987,0,0,300,0.97,0.97,0,0.00140137647783596,0.0259022144889093,-0.00559951109658482,0.0243066614020522,0.0106584333500373,0,36.22,6.17333333333333,process-shard,1,4,20260912,0.7244,0.03
50,0.1,0.05,1,0.03,5,0.0134164078649987,0.25,0.0125,300,0.98,0.98,0,-0.000292110626218802,0.0255811301100088,-0.00729380918167844,0.0240425970052126,0.0106584333500373,0.0100244534526697,36.2566666666667,5.81666666666667,process-shard,4,4,20260912,0.725133333333334,0.02
50,0.1,0.05,1,0.03,5,0.0134164078649987,0.5,0.025,300,0.983333333333333,0.983333333333333,0,0.000317360274983583,0.0251947306001794,-0.00383615801521694,0.0247057546332561,0.0106584333500373,0.0200489069053394,36.5466666666667,5.96666666666667,process-shard,3,4,20260912,0.730933333333334,0.0166666666666671
50,0.1,0.05,2,0.015,4,0.0075,0,0,300,1,1,0,0.000942992608886636,0.0259628881634632,-0.00388807885556389,0.0240531078839494,0.00605745536729297,0,35.82,4.84,process-shard,3,4,20260912,0.7164,0
50,0.1,0.05,2,0.015,4,0.0075,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,0.00119760785105203,0.0245590533440969,-0.00596374001055065,0.0263606924728194,0.00605745536729297,0.00990864090271361,36.31,5.28,process-shard,2,4,20260912,0.7262,0.00333333333333297
50,0.1,0.05,2,0.015,4,0.0075,0.5,0.025,300,1,1,0,0.00100091078137062,0.0239355589573849,-0.00751823242791186,0.0234852711033051,0.00605745536729297,0.0198172818054272,36.4666666666667,5.22333333333333,process-shard,1,4,20260912,0.729333333333334,0
50,0.1,0.05,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.000779687233837487,0.0256520896945263,-0.00489263140783959,0.0237940789970413,0.00538249690382404,0,36.01,5.22333333333333,process-shard,4,4,20260912,0.7202,0
50,0.1,0.05,2,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,-0.00119247531867424,0.0257300078637667,-0.00884779011018232,0.0250151923804007,0.00538249690382404,0.00997254634452857,36.3033333333333,5.07333333333333,process-shard,3,4,20260912,0.726066666666666,0
50,0.1,0.05,2,0.015,5,0.00670820393249937,0.5,0.025,300,1,1,0,-0.00157736760106315,0.0237718116151065,-0.00881219801972629,0.0256176473068824,0.00538249690382404,0.0199450926890571,36.75,5.67333333333333,process-shard,2,4,20260912,0.735,0
50,0.1,0.05,2,0.03,4,0.015,0,0,300,1,1,0,-0.000653965199362707,0.0251663590025556,-0.00533258665419341,0.0222147813434578,0.0121332484257194,0,36.28,5.55,process-shard,1,4,20260912,0.7256,0
50,0.1,0.05,2,0.03,4,0.015,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.000397319071570295,0.0250403410189783,-0.00374076392101025,0.0214851400472319,0.0121332484257194,0.00984996184638895,36.3633333333333,6.14333333333333,process-shard,4,4,20260912,0.727266666666666,0.00333333333333297
50,0.1,0.05,2,0.03,4,0.015,0.5,0.025,300,1,0.996666666666667,0.00333333333333333,-0.000858479266418944,0.0252169646005997,-0.00614172518698954,0.0254753328438953,0.0121332484257194,0.0196999236927779,36.6433333333333,6.18333333333333,process-shard,3,4,20260912,0.732866666666666,0
50,0.1,0.05,2,0.03,5,0.0134164078649987,0,0,300,1,1,0,0.000188295404007125,0.02616245197107,-0.00556051293164414,0.0239280244978521,0.0106584333500373,0,36.0033333333333,5.52666666666667,process-shard,2,4,20260912,0.720066666666666,0
50,0.1,0.05,2,0.03,5,0.0134164078649987,0.25,0.0125,300,1,1,0,0.000139408559752772,0.0242977862835905,-0.00671763478879928,0.0242348340017057,0.0106584333500373,0.0100244534526697,36.0933333333333,5.11666666666667,process-shard,1,4,20260912,0.721866666666666,0
50,0.1,0.05,2,0.03,5,0.0134164078649987,0.5,0.025,300,1,1,0,-0.000174205834909985,0.0250214717861008,-0.00450247215043163,0.0247653149143147,0.0106584333500373,0.0200489069053394,36.4233333333333,5.59666666666667,process-shard,4,4,20260912,0.728466666666666,0
50,0.1,0.1,0,0.015,4,0.0075,0,0,300,0.886666666666667,0.886666666666667,0,0.00155462861612081,0.0271718668028222,-0.00131130722781033,0.0230552066846817,0.00604409085633841,0,39.84,13.6266666666667,process-shard,1,4,20260912,0.7968,0.113333333333333
50,0.1,0.1,0,0.015,4,0.0075,0.25,0.025,300,0.896666666666667,0.896666666666667,0,0.0013742032966934,0.026053421391529,-0.00263703716103825,0.0227659692000228,0.00604409085633841,0.0200301137080547,40.17,12.6066666666667,process-shard,4,4,20260912,0.8034,0.103333333333333
50,0.1,0.1,0,0.015,4,0.0075,0.5,0.05,300,0.966666666666667,0.966666666666667,0,0.000833146782486491,0.0259505694399741,-0.00206044601436055,0.0250179493484861,0.00604409085633841,0.0400602274161095,40.4633333333333,10.3266666666667,process-shard,3,4,20260912,0.809266666666666,0.033333333333333
50,0.1,0.1,0,0.015,5,0.00670820393249937,0,0,300,0.916666666666667,0.916666666666667,0,-0.000616142063568549,0.0264265274407489,-0.00328083911581943,0.0222221709849484,0.00529929316681648,0,39.7233333333333,12.2433333333333,process-shard,2,4,20260912,0.794466666666666,0.083333333333333
50,0.1,0.1,0,0.015,5,0.00670820393249937,0.25,0.025,300,0.936666666666667,0.936666666666667,0,-0.00145564375495409,0.0250050665293933,-0.00474748368087521,0.0225435041174789,0.00529929316681648,0.0199647600312966,40.1833333333333,11.6533333333333,process-shard,1,4,20260912,0.803666666666666,0.063333333333333
50,0.1,0.1,0,0.015,5,0.00670820393249937,0.5,0.05,300,0.973333333333333,0.973333333333333,0,-0.00202229963854241,0.0291392941172644,-0.00533097888046469,0.0255693712509163,0.00529929316681648,0.0399295200625931,40.8666666666667,10.6066666666667,process-shard,4,4,20260912,0.817333333333334,0.0266666666666669
50,0.1,0.1,0,0.03,4,0.015,0,0,300,0.916666666666667,0.916666666666667,0,-0.000391194291520094,0.0250827608012219,-0.00198141014965304,0.0229503280484481,0.0120282576441364,0,39.9133333333333,12.4633333333333,process-shard,3,4,20260912,0.798266666666666,0.083333333333333
50,0.1,0.1,0,0.03,4,0.015,0.25,0.025,300,0.93,0.93,0,0.00220275930097391,0.0266968906744143,-0.000183487730600577,0.0237583801566841,0.0120282576441364,0.020028358674888,40.21,11.7566666666667,process-shard,2,4,20260912,0.8042,0.07
50,0.1,0.1,0,0.03,4,0.015,0.5,0.05,300,0.96,0.96,0,-0.000239164130897588,0.0262533841194,-0.00419530039609292,0.0244916380335777,0.0120282576441364,0.040056717349776,40.7766666666667,10.9166666666667,process-shard,1,4,20260912,0.815533333333334,0.04
50,0.1,0.1,0,0.03,5,0.0134164078649987,0,0,300,0.893333333333333,0.893333333333333,0,-0.000633047231802469,0.0295736676999722,-0.00136294678102584,0.0225268922645968,0.0107573997547917,0,39.9333333333333,13.8066666666667,process-shard,4,4,20260912,0.798666666666666,0.106666666666667
50,0.1,0.1,0,0.03,5,0.0134164078649987,0.25,0.025,300,0.913333333333333,0.913333333333333,0,-0.000779051524441645,0.0282233141334793,-0.0040969110318327,0.022998850635423,0.0107573997547917,0.0199228282273841,40.3633333333333,13.34,process-shard,3,4,20260912,0.807266666666666,0.086666666666667
50,0.1,0.1,0,0.03,5,0.0134164078649987,0.5,0.05,300,0.94,0.94,0,0.0013407264269694,0.0303890282212519,-0.00572632057514712,0.0247310755252483,0.0107573997547917,0.0398456564547682,40.9633333333333,12.8466666666667,process-shard,2,4,20260912,0.819266666666666,0.0600000000000001
50,0.1,0.1,1,0.015,4,0.0075,0,0,300,0.943333333333333,0.943333333333333,0,-0.000899312761644315,0.0304065687167046,-0.000916480405539,0.0243156565979225,0.00604409085633841,0,39.6533333333333,13.0433333333333,process-shard,2,4,20260912,0.793066666666666,0.056666666666667
50,0.1,0.1,1,0.015,4,0.0075,0.25,0.025,300,0.933333333333333,0.933333333333333,0,0.0012843830411026,0.030767679971107,-0.0022773598228337,0.0248382542116682,0.00604409085633841,0.0200301137080547,40.2033333333333,13.2866666666667,process-shard,1,4,20260912,0.804066666666666,0.066666666666667
50,0.1,0.1,1,0.015,4,0.0075,0.5,0.05,300,0.983333333333333,0.983333333333333,0,0.000972132201242745,0.0262752329927167,-0.0014169628713484,0.026585738258265,0.00604409085633841,0.0400602274161095,40.45,10.1933333333333,process-shard,4,4,20260912,0.809,0.0166666666666671
50,0.1,0.1,1,0.015,5,0.00670820393249937,0,0,300,0.956666666666667,0.956666666666667,0,-0.000752391095614961,0.0337418939011446,-0.00128643800107809,0.0238588641237338,0.00529929316681648,0,39.6066666666667,12.4133333333333,process-shard,3,4,20260912,0.792133333333334,0.043333333333333
50,0.1,0.1,1,0.015,5,0.00670820393249937,0.25,0.025,300,0.936666666666667,0.936666666666667,0,-0.00128546531405302,0.0275382157027682,-0.005155022839353,0.0245920137444038,0.00529929316681648,0.0199647600312966,40.2766666666667,12.5566666666667,process-shard,2,4,20260912,0.805533333333334,0.063333333333333
50,0.1,0.1,1,0.015,5,0.00670820393249937,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.00196236615948955,0.0266387718752604,-0.00574433864748235,0.0253220422146853,0.00529929316681648,0.0399295200625931,40.7466666666667,10.4433333333333,process-shard,1,4,20260912,0.814933333333334,0.00333333333333297
50,0.1,0.1,1,0.03,4,0.015,0,0,300,0.926666666666667,0.926666666666667,0,0.000781793204164062,0.0271974973744736,0.00025662150725892,0.0252311714545429,0.0120282576441364,0,39.92,13.2033333333333,process-shard,4,4,20260912,0.7984,0.073333333333333
50,0.1,0.1,1,0.03,4,0.015,0.25,0.025,300,0.956666666666667,0.956666666666667,0,0.00196419343845533,0.0296169680390963,-0.00119073085345315,0.0253285961543246,0.0120282576441364,0.020028358674888,40.28,12.7266666666667,process-shard,3,4,20260912,0.8056,0.043333333333333
50,0.1,0.1,1,0.03,4,0.015,0.5,0.05,300,0.976666666666667,0.976666666666667,0,0.00167030832880587,0.0295000485574185,-0.00283202346064844,0.0254193447656497,0.0120282576441364,0.040056717349776,40.73,11.4066666666667,process-shard,2,4,20260912,0.8146,0.023333333333333
50,0.1,0.1,1,0.03,5,0.0134164078649987,0,0,300,0.953333333333333,0.953333333333333,0,-0.00155337644115507,0.031345069237537,-0.00137782739895526,0.0235717550309824,0.0107573997547917,0,39.78,13.4666666666667,process-shard,1,4,20260912,0.7956,0.046666666666667
50,0.1,0.1,1,0.03,5,0.0134164078649987,0.25,0.025,300,0.95,0.95,0,-0.00116325622394965,0.0287984090911946,-0.00386889584794893,0.0236888612625302,0.0107573997547917,0.0199228282273841,40.2466666666667,13.3133333333333,process-shard,4,4,20260912,0.804933333333334,0.05
50,0.1,0.1,1,0.03,5,0.0134164078649987,0.5,0.05,300,0.98,0.98,0,-0.000633017705187608,0.0267530284126086,-0.00620335093388128,0.024856883051723,0.0107573997547917,0.0398456564547682,40.9033333333333,12.2133333333333,process-shard,3,4,20260912,0.818066666666666,0.02
50,0.1,0.1,2,0.015,4,0.0075,0,0,300,0.973333333333333,0.973333333333333,0,-0.00144795998948024,0.0261973888636044,-0.00263292960837427,0.0230156945451217,0.00604409085633841,0,39.4966666666667,11.7966666666667,process-shard,3,4,20260912,0.789933333333334,0.0266666666666669
50,0.1,0.1,2,0.015,4,0.0075,0.25,0.025,300,0.983333333333333,0.983333333333333,0,-3.47865452463185e-05,0.0290180565397076,-0.00373030846871097,0.0238084601995992,0.00604409085633841,0.0200301137080547,39.9133333333333,11.2066666666667,process-shard,2,4,20260912,0.798266666666666,0.0166666666666671
50,0.1,0.1,2,0.015,4,0.0075,0.5,0.05,300,0.993333333333333,0.993333333333333,0,0.000302708623834219,0.0274744913791339,-0.00224235167557252,0.025706611912789,0.00604409085633841,0.0400602274161095,40.4133333333333,10.6033333333333,process-shard,1,4,20260912,0.808266666666666,0.00666666666666704
50,0.1,0.1,2,0.015,5,0.00670820393249937,0,0,300,0.973333333333333,0.973333333333333,0,-0.000570387056272268,0.0282152186939538,-0.00259032439232757,0.0222177100924813,0.00529929316681648,0,39.5,11.32,process-shard,4,4,20260912,0.79,0.0266666666666669
