budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_duplicates,mean_stage2_tests,seed
20,0.1,0.1,1,0.015,5,0.00670820393249937,300,0.736666666666667,0.736666666666667,0,-0.00345782811203795,0.0599337881202591,0.0179107647735565,0.0419723287397134,0.00543132604655964,10.8266666666667,8.86,20260912
20,0.1,0.1,2,0.015,5,0.00670820393249937,300,0.766666666666667,0.766666666666667,0,-0.00326105643285486,0.0518586883022736,0.0157561772134552,0.0387945493009384,0.00545468179674488,10.7,8.70666666666667,20260912
20,0.2,0.05,0,0.015,4,0.0075,300,0.97,0.97,0,0.000379021285478558,0.0771149038214206,-0.0289052400778071,0.0864542666317868,0.00590127285401768,6.13,4.19333333333333,20260912
20,0.2,0.05,1,0.015,4,0.0075,300,0.97,0.97,0,0.000379021264167279,0.0771149037544244,-0.0289052400779281,0.0864542666317177,0.00590127285401768,6.13,4.19333333333333,20260912
20,0.2,0.05,2,0.015,4,0.0075,300,0.976666666666667,0.976666666666667,0,-0.00275931890413176,0.0772846852515861,-0.0290876721775488,0.0865538141763894,0.00591479879140148,6.11,4.17333333333333,20260912
20,0.2,0.05,0,0.015,5,0.00670820393249937,300,0.97,0.97,0,-0.00451753333709374,0.0705408496368502,-0.0339515303945264,0.0853583817244372,0.00543941317797435,6.09333333333333,3.90666666666667,20260912
20,0.2,0.05,1,0.015,5,0.00670820393249937,300,0.97,0.97,0,-0.00451753333709374,0.0705408496368502,-0.0339515303945264,0.0853583817244372,0.00543941317797435,6.09333333333333,3.90666666666667,20260912
20,0.2,0.05,2,0.015,5,0.00670820393249937,300,0.97,0.97,0,-0.00699733934479555,0.0722162996432958,-0.0336585835868596,0.085667924892471,0.00543688734987042,6.09,3.9,20260912
20,0.2,0.1,0,0.015,4,0.0075,300,0.936666666666667,0.936666666666667,0,0.00723680098671412,0.0717621550540817,-0.0270447310500463,0.0695084489882401,0.00602896837144636,8.99666666666667,5.26333333333333,20260912
20,0.2,0.1,1,0.015,4,0.0075,300,0.923333333333333,0.923333333333333,0,0.00468638732976245,0.0712673067149754,-0.0271132924220008,0.0698424440137325,0.00602981515056495,9.00666666666667,5.27,20260912
20,0.2,0.1,2,0.015,4,0.0075,300,0.95,0.95,0,0.00340285119884628,0.073669061560022,-0.0265661361199456,0.0689153954622138,0.00605240326247225,8.97,5.24666666666667,20260912
20,0.2,0.1,0,0.015,5,0.00670820393249937,300,0.913333333333333,0.913333333333333,0,0.00122138284601877,0.0824309309059547,-0.0206976850145247,0.0711566482741766,0.00523724002591613,9.21666666666667,5.79,20260912
20,0.2,0.1,1,0.015,5,0.00670820393249937,300,0.883333333333333,0.883333333333333,0,-0.00284407280144296,0.0778488638470064,-0.0219010220148032,0.072201744446543,0.00524531670176166,9.24666666666667,5.83,20260912
20,0.2,0.1,2,0.015,5,0.00670820393249937,300,0.93,0.93,0,-0.00200354790115055,0.0824464290481678,-0.021932189869352,0.0719620677943817,0.0052550118086803,9.14666666666667,5.69666666666667,20260912
20,0.5,0.05,0,0.015,4,0.0075,300,0.99,0.99,0,0.000981782620242395,0.175825744880412,-0.111560201644121,0.21212832247317,0.0059942892196169,3.95,3.07333333333333,20260912
20,0.5,0.05,1,0.015,4,0.0075,300,0.99,0.99,0,0.000981782620242395,0.175825744880412,-0.111560201644121,0.21212832247317,0.0059942892196169,3.95,3.07333333333333,20260912
20,0.5,0.05,2,0.015,4,0.0075,300,1,1,0,-0.000500198977807198,0.176763590577176,-0.112708875544342,0.212048143180667,0.00599544127381313,3.93,3.05333333333333,20260912
20,0.5,0.05,0,0.015,5,0.00670820393249937,300,0.993333333333333,0.993333333333333,0,0.00758373473838991,0.171172601390969,-0.119906832146375,0.225918692718179,0.00528174359768198,3.94333333333333,2.92666666666667,20260912
20,0.5,0.05,1,0.015,5,0.00670820393249937,300,0.993333333333333,0.993333333333333,0,0.00758373473838991,0.171172601390969,-0.119906832146375,0.225918692718179,0.00528174359768198,3.94333333333333,2.92666666666667,20260912
20,0.5,0.05,2,0.015,5,0.00670820393249937,300,0.996666666666667,0.996666666666667,0,0.00621008374939718,0.171987011988847,-0.12004780984926,0.225633651894346,0.00528733897930307,3.93333333333333,2.91666666666667,20260912
20,0.5,0.1,0,0.015,4,0.0075,300,0.986666666666667,0.986666666666667,0,0.00145977590705248,0.177161102391775,-0.0878653510253511,0.217211244507108,0.00596040108991669,6.31666666666667,3.37333333333333,20260912
20,0.5,0.1,1,0.015,4,0.0075,300,0.983333333333333,0.983333333333333,0,0.00117969470553469,0.177393582916514,-0.0870306148965663,0.216707749421127,0.00595869489357437,6.32333333333333,3.38,20260912
20,0.5,0.1,2,0.015,4,0.0075,300,0.986666666666667,0.986666666666667,0,0.0019604092150374,0.175843224069364,-0.0876691011939991,0.217066819667213,0.00597134010853883,6.32333333333333,3.37666666666667,20260912
20,0.5,0.1,0,0.015,5,0.00670820393249937,300,1,1,0,-0.00990423054164733,0.187661091362266,-0.053681685127584,0.197034429637892,0.00528353581522419,6.04,2.88333333333333,20260912
20,0.5,0.1,1,0.015,5,0.00670820393249937,300,0.996666666666667,0.996666666666667,0,-0.0115442527086583,0.188181494950826,-0.0534704317575055,0.197368574784663,0.00527616949586648,6.05,2.89333333333333,20260912
20,0.5,0.1,2,0.015,5,0.00670820393249937,300,1,1,0,-0.0108490591423529,0.188950049613783,-0.053958788236229,0.197452304374506,0.00528990735223359,6.04333333333333,2.87666666666667,20260912
