budget,true_sigma,increment,floor_factor,single_reading_sd,reading_count,expected_average_sd,build_sd_factor,build_sd,repetitions,recorded_overlap_rate,actual_overlap_rate,false_overlap_rate,mu_bias,mu_rmse,sigma_bias,sigma_rmse,mean_abs_record_error,mean_abs_build_error,mean_duplicates,mean_stage2_tests,seed
50,0.2,0.05,0,0.015,5,0.00670820393249937,0,0,300,0.98,0.98,0,0.00365259842799369,0.045649350272327,-0.0189480202085227,0.0495822547873519,0.00538680206341037,0,33.3466666666667,4.37,20260912
50,0.2,0.05,1,0.015,5,0.00670820393249937,0,0,300,0.976666666666667,0.976666666666667,0,0.00372062410423913,0.0460950075644073,-0.018374563573179,0.0484933408779096,0.00538680206341037,0,33.3866666666667,4.50333333333333,20260912
50,0.2,0.05,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,0.00269704161178644,0.0458770099993212,-0.018979265888782,0.0485875835818048,0.00538680206341037,0,33.1266666666667,3.62,20260912
50,0.2,0.05,0,0.015,5,0.00670820393249937,0.25,0.0125,300,0.983333333333333,0.983333333333333,0,0.00273046380686852,0.0481151438144403,-0.0139573350075833,0.0489909394045077,0.00538680206341037,0.00996185115160678,33.1366666666667,4.22333333333333,20260912
50,0.2,0.05,1,0.015,5,0.00670820393249937,0.25,0.0125,300,0.98,0.98,0,0.00227325860491597,0.0483887659793918,-0.0136491505293672,0.0487023976554862,0.00538680206341037,0.00996185115160678,33.1666666666667,4.32,20260912
50,0.2,0.05,2,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,0.00203769221094291,0.0482675737644229,-0.0154654680582595,0.0499477172489539,0.00538680206341037,0.00996185115160678,33.0633333333333,3.64,20260912
50,0.2,0.05,0,0.015,5,0.00670820393249937,0.5,0.025,300,0.993333333333333,0.993333333333333,0,0.00143967847454857,0.0485422055395579,-0.0168043242121119,0.0504896478180904,0.00538680206341037,0.0199237023032136,33.0866666666667,4.16666666666667,20260912
50,0.2,0.05,1,0.015,5,0.00670820393249937,0.5,0.025,300,0.986666666666667,0.986666666666667,0,0.00239846604370763,0.0472866942849506,-0.0163053285895286,0.0500032797217301,0.00538680206341037,0.0199237023032136,33.1366666666667,4.26666666666667,20260912
50,0.2,0.05,2,0.015,5,0.00670820393249937,0.5,0.025,300,1,1,0,0.00215363435698659,0.0476686093062664,-0.0171032393051361,0.0506637548663397,0.00538680206341036,0.0199237023032136,33.05,3.91333333333333,20260912
50,0.2,0.1,0,0.015,5,0.00670820393249937,0,0,300,0.97,0.97,0,0.000344976754055729,0.0486358519422924,-0.0134214958074681,0.0476987721662092,0.00539028756129779,0,37.9466666666667,6.50666666666667,20260912
50,0.2,0.1,1,0.015,5,0.00670820393249937,0,0,300,0.993333333333333,0.993333333333333,0,-0.00198746626537743,0.0530154853067614,-0.0149338166161607,0.0494469845461937,0.00539028756129779,0,37.9133333333333,6.67,20260912
50,0.2,0.1,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00133968648712664,0.0503327136308253,-0.0136210272978928,0.0486591726829794,0.00539028756129779,0,37.8333333333333,5.82333333333333,20260912
50,0.2,0.1,0,0.015,5,0.00670820393249937,0.25,0.025,300,0.966666666666667,0.966666666666667,0,0.00261186359785272,0.0468922301854753,-0.0135336860462771,0.0481122330914006,0.00539028756129779,0.0198792149548071,38.0066666666667,6.61333333333333,20260912
50,0.2,0.1,1,0.015,5,0.00670820393249937,0.25,0.025,300,0.986666666666667,0.986666666666667,0,0.00137896874825959,0.051988957212513,-0.0159796037411196,0.0505792535147699,0.00539028756129779,0.0198792149548071,38.0133333333333,7.04,20260912
50,0.2,0.1,2,0.015,5,0.00670820393249937,0.25,0.025,300,1,1,0,0.00360130529700152,0.0478147156743109,-0.0126719018896208,0.0492360925768409,0.00539028756129779,0.0198792149548071,37.83,5.7,20260912
50,0.2,0.1,0,0.015,5,0.00670820393249937,0.5,0.05,300,0.976666666666667,0.976666666666667,0,0.00397050973411908,0.0490133092368099,-0.00210548470924207,0.0468169311725958,0.00539028756129779,0.0397584299096142,37.5633333333333,6.45,20260912
50,0.2,0.1,1,0.015,5,0.00670820393249937,0.5,0.05,300,0.996666666666667,0.996666666666667,0,0.00182275170166631,0.0508027967572656,-0.00430109378839339,0.04906927675662,0.00539028756129778,0.0397584299096142,37.5733333333333,6.46,20260912
50,0.2,0.1,2,0.015,5,0.00670820393249937,0.5,0.05,300,1,1,0,0.00182007836384912,0.049440425215776,-0.0016452120001846,0.0479795462509489,0.00539028756129779,0.0397584299096142,37.53,5.84666666666667,20260912
50,0.5,0.05,0,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00573996822479123,0.121227606354912,-0.0393559574862036,0.131284565207079,0.00533208364437392,0,24.7733333333333,2.64666666666667,20260912
50,0.5,0.05,1,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00573996822479123,0.121227606354912,-0.0393559574862036,0.131284565207079,0.00533208364437392,0,24.7733333333333,2.64666666666667,20260912
50,0.5,0.05,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.0066001963389094,0.119780709330871,-0.0403769023488543,0.13282859573403,0.00533208364437392,0,24.7966666666667,2.64,20260912
50,0.5,0.05,0,0.015,5,0.00670820393249937,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.015523551250594,0.119914117680864,-0.0454699292273095,0.124772491331098,0.00533208364437392,0.0100110559045476,24.9133333333333,2.98666666666667,20260912
50,0.5,0.05,1,0.015,5,0.00670820393249937,0.25,0.0125,300,0.996666666666667,0.996666666666667,0,-0.015523551250594,0.119914117680864,-0.0454699292273095,0.124772491331098,0.00533208364437392,0.0100110559045476,24.9133333333333,2.98666666666667,20260912
50,0.5,0.05,2,0.015,5,0.00670820393249937,0.25,0.0125,300,1,1,0,-0.0154449276929918,0.120082791173915,-0.046349755351684,0.125659245716916,0.00533208364437391,0.0100110559045476,24.85,2.83666666666667,20260912
50,0.5,0.05,0,0.015,5,0.00670820393249937,0.5,0.025,300,0.993333333333333,0.993333333333333,0,-0.0060742727059036,0.112347924585861,-0.0465088266624683,0.127241801051059,0.00533208364437391,0.0200221118090951,24.9033333333333,3.23,20260912
50,0.5,0.05,1,0.015,5,0.00670820393249937,0.5,0.025,300,0.99,0.99,0,-0.00528899908167639,0.111676963000257,-0.0457854147114848,0.126550340543765,0.00533208364437391,0.0200221118090951,24.9166666666667,3.25,20260912
50,0.5,0.05,2,0.015,5,0.00670820393249937,0.5,0.025,300,1,1,0,-0.00546653688845934,0.111311475732736,-0.0487578892007246,0.131003788751067,0.00533208364437391,0.0200221118090951,24.8633333333333,3.1,20260912
50,0.5,0.1,0,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00367914090276229,0.111251828702256,-0.0325791963899209,0.116324493075541,0.00538542316435426,0,32.5566666666667,3.04,20260912
50,0.5,0.1,1,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00307760931526137,0.111959387035949,-0.0344171636460846,0.118082362631938,0.00538542316435426,0,32.6033333333333,3.13666666666667,20260912
50,0.5,0.1,2,0.015,5,0.00670820393249937,0,0,300,1,1,0,-0.00413107589666603,0.112833154006733,-0.0354175898746209,0.118428257651185,0.00538542316435426,0,32.6066666666667,3.00333333333333,20260912
50,0.5,0.1,0,0.015,5,0.00670820393249937,0.25,0.025,300,0.996666666666667,0.996666666666667,0,-0.00273883671620172,0.116181749760696,-0.0289620485096969,0.116566238108362,0.00538542316435425,0.0198288472025209,32.4333333333333,3.3,20260912
50,0.5,0.1,1,0.015,5,0.00670820393249937,0.25,0.025,300,0.993333333333333,0.993333333333333,0,-0.00192759310923066,0.111936794962183,-0.0286809859113612,0.116452674290039,0.00538542316435425,0.0198288472025209,32.4466666666667,3.34333333333333,20260912
50,0.5,0.1,2,0.015,5,0.00670820393249937,0.25,0.025,300,1,1,0,-0.00127469402955737,0.111439990068736,-0.0278920972815122,0.115482923196597,0.00538542316435425,0.0198288472025209,32.3833333333333,3.06333333333333,20260912
50,0.5,0.1,0,0.015,5,0.00670820393249937,0.5,0.05,300,1,1,0,-0.00598957839587008,0.119644643621881,-0.0286859273832853,0.118488036196315,0.00538542316435426,0.0396576944050418,32.7733333333333,3.63666666666667,20260912
50,0.5,0.1,1,0.015,5,0.00670820393249937,0.5,0.05,300,0.996666666666667,0.996666666666667,0,-0.00509989530073198,0.117865122671079,-0.0296451061365082,0.119760126099398,0.00538542316435426,0.0396576944050418,32.84,3.82,20260912
50,0.5,0.1,2,0.015,5,0.00670820393249937,0.5,0.05,300,1,1,0,-0.00604455478245206,0.115227055730133,-0.0310708442546914,0.120776969560603,0.00538542316435426,0.0396576944050418,32.82,3.58333333333333,20260912
